courseId,courseName,courseDescription,courseHours,comp_id,comp_name,comp_description,cat_id,cat_name,tax_id,tax_name
c3dc5a27-f76b-46a3-b9c9-644d35a66baf,A arte de falar em público,"Neste curso, você terá a oportunidade de conhecer aspectos fundamentais da arte de falar em público. Serão abordadas técnicas essenciais para uma comunicação eficaz, além de orientações para a preparação e o desenvolvimento de discursos em situações de exposição oral.",20,6461c25c-1491-4610-8ee0-2029d77fa61d,Comunicação e colaboração digital,"Incorporar atividades, tarefas e avaliações de aprendizagem que requeiram que os(as) estudantes usem, eficaz e responsavelmente, tecnologias digitais para comunicação, colaboração e participação cívica.",05ac4a5c-019d-4ec7-83cc-12ca141322fa,Promoção da Competência Digital dos(as) Estudantes,85f646ca-67c5-439c-8cc1-df4fed9e0ae7,Lembrar
c3dc5a27-f76b-46a3-b9c9-644d35a66baf,A arte de falar em público,"Neste curso, você terá a oportunidade de conhecer aspectos fundamentais da arte de falar em público. Serão abordadas técnicas essenciais para uma comunicação eficaz, além de orientações para a preparação e o desenvolvimento de discursos em situações de exposição oral.",20,6461c25c-1491-4610-8ee0-2029d77fa61d,Comunicação e colaboração digital,"Incorporar atividades, tarefas e avaliações de aprendizagem que requeiram que os(as) estudantes usem, eficaz e responsavelmente, tecnologias digitais para comunicação, colaboração e participação cívica.",05ac4a5c-019d-4ec7-83cc-12ca141322fa,Promoção da Competência Digital dos(as) Estudantes,6152c8bb-1632-42f0-9599-919b6bf15ecb,Entender
c3dc5a27-f76b-46a3-b9c9-644d35a66baf,A arte de falar em público,"Neste curso, você terá a oportunidade de conhecer aspectos fundamentais da arte de falar em público. Serão abordadas técnicas essenciais para uma comunicação eficaz, além de orientações para a preparação e o desenvolvimento de discursos em situações de exposição oral.",20,6461c25c-1491-4610-8ee0-2029d77fa61d,Comunicação e colaboração digital,"Incorporar atividades, tarefas e avaliações de aprendizagem que requeiram que os(as) estudantes usem, eficaz e responsavelmente, tecnologias digitais para comunicação, colaboração e participação cívica.",05ac4a5c-019d-4ec7-83cc-12ca141322fa,Promoção da Competência Digital dos(as) Estudantes,7b16819f-cb8a-406d-9ab9-a335a50143cb,Aplicar
c3dc5a27-f76b-46a3-b9c9-644d35a66baf,A arte de falar em público,"Neste curso, você terá a oportunidade de conhecer aspectos fundamentais da arte de falar em público. Serão abordadas técnicas essenciais para uma comunicação eficaz, além de orientações para a preparação e o desenvolvimento de discursos em situações de exposição oral.",20,cdbece75-961d-4176-b34b-66e1a530dcf2,Comunicação institucional,"Usar tecnologias digitais para melhorar a comunicação institucional com os(as) estudantes, pais ou responsáveis e terceiros. Contribuir colaborativamente para desenvolver e melhorar as estratégias de comunicação institucional.",690c731c-31f8-46f6-94f6-94d952223a08,Envolvimento Profissional,85f646ca-67c5-439c-8cc1-df4fed9e0ae7,Lembrar
c3dc5a27-f76b-46a3-b9c9-644d35a66baf,A arte de falar em público,"Neste curso, você terá a oportunidade de conhecer aspectos fundamentais da arte de falar em público. Serão abordadas técnicas essenciais para uma comunicação eficaz, além de orientações para a preparação e o desenvolvimento de discursos em situações de exposição oral.",20,cdbece75-961d-4176-b34b-66e1a530dcf2,Comunicação institucional,"Usar tecnologias digitais para melhorar a comunicação institucional com os(as) estudantes, pais ou responsáveis e terceiros. Contribuir colaborativamente para desenvolver e melhorar as estratégias de comunicação institucional.",690c731c-31f8-46f6-94f6-94d952223a08,Envolvimento Profissional,6152c8bb-1632-42f0-9599-919b6bf15ecb,Entender
c3dc5a27-f76b-46a3-b9c9-644d35a66baf,A arte de falar em público,"Neste curso, você terá a oportunidade de conhecer aspectos fundamentais da arte de falar em público. Serão abordadas técnicas essenciais para uma comunicação eficaz, além de orientações para a preparação e o desenvolvimento de discursos em situações de exposição oral.",20,cdbece75-961d-4176-b34b-66e1a530dcf2,Comunicação institucional,"Usar tecnologias digitais para melhorar a comunicação institucional com os(as) estudantes, pais ou responsáveis e terceiros. Contribuir colaborativamente para desenvolver e melhorar as estratégias de comunicação institucional.",690c731c-31f8-46f6-94f6-94d952223a08,Envolvimento Profissional,7b16819f-cb8a-406d-9ab9-a335a50143cb,Aplicar
c3dc5a27-f76b-46a3-b9c9-644d35a66baf,A arte de falar em público,"Neste curso, você terá a oportunidade de conhecer aspectos fundamentais da arte de falar em público. Serão abordadas técnicas essenciais para uma comunicação eficaz, além de orientações para a preparação e o desenvolvimento de discursos em situações de exposição oral.",20,3418004f-90fd-4a64-bb7c-fab6c1f8f6cc,Comunicação interpessoal,"Iniciar e manter comunicações respeitosas e cordiais; transmitir de forma transparente e comportamento estável, informações e gestos, mensagens orais e de texto claros, concisos, fiáveis e apropriados para o destinatário. Atender ativamente informações, consultas, divergências e mensagens de terceiros com uma atitude construtiva e empática.",514d5868-5f15-4ce9-b74a-d14f5310b54e,Gestão de Relacionamentos,85f646ca-67c5-439c-8cc1-df4fed9e0ae7,Lembrar
c3dc5a27-f76b-46a3-b9c9-644d35a66baf,A arte de falar em público,"Neste curso, você terá a oportunidade de conhecer aspectos fundamentais da arte de falar em público. Serão abordadas técnicas essenciais para uma comunicação eficaz, além de orientações para a preparação e o desenvolvimento de discursos em situações de exposição oral.",20,3418004f-90fd-4a64-bb7c-fab6c1f8f6cc,Comunicação interpessoal,"Iniciar e manter comunicações respeitosas e cordiais; transmitir de forma transparente e comportamento estável, informações e gestos, mensagens orais e de texto claros, concisos, fiáveis e apropriados para o destinatário. Atender ativamente informações, consultas, divergências e mensagens de terceiros com uma atitude construtiva e empática.",514d5868-5f15-4ce9-b74a-d14f5310b54e,Gestão de Relacionamentos,6152c8bb-1632-42f0-9599-919b6bf15ecb,Entender
c3dc5a27-f76b-46a3-b9c9-644d35a66baf,A arte de falar em público,"Neste curso, você terá a oportunidade de conhecer aspectos fundamentais da arte de falar em público. Serão abordadas técnicas essenciais para uma comunicação eficaz, além de orientações para a preparação e o desenvolvimento de discursos em situações de exposição oral.",20,3418004f-90fd-4a64-bb7c-fab6c1f8f6cc,Comunicação interpessoal,"Iniciar e manter comunicações respeitosas e cordiais; transmitir de forma transparente e comportamento estável, informações e gestos, mensagens orais e de texto claros, concisos, fiáveis e apropriados para o destinatário. Atender ativamente informações, consultas, divergências e mensagens de terceiros com uma atitude construtiva e empática.",514d5868-5f15-4ce9-b74a-d14f5310b54e,Gestão de Relacionamentos,7b16819f-cb8a-406d-9ab9-a335a50143cb,Aplicar
8153e4a8-c7d2-43b1-a447-78a42fc2c5f7,Abordagens Pedagógicas Modernas na Educação a Distância,O curso apresenta e discute abordagens pedagógicas modernas que podem auxiliar na concepção de cursos EaD. Conheça novas possibilidades de organizar suas aulas e lecionar de forma mais ativa a inovadora.,20,e4f31519-2fad-4fe8-b476-5da4715a16e9,Ensino,"Planificar e implementar dispositivos e recursos digitais no processo de ensino, de modo a melhorar a eficácia das intervenções pedagógicas. Gerir e orquestrar  adequadamente estratégias de ensino digital. Experimentar e desenvolver novos formatos e métodos pedagógicos para o ensino.",cac54f5d-834c-499c-bf8d-e549fa3828af,Ensino e Aprendizagem,85f646ca-67c5-439c-8cc1-df4fed9e0ae7,Lembrar
8153e4a8-c7d2-43b1-a447-78a42fc2c5f7,Abordagens Pedagógicas Modernas na Educação a Distância,O curso apresenta e discute abordagens pedagógicas modernas que podem auxiliar na concepção de cursos EaD. Conheça novas possibilidades de organizar suas aulas e lecionar de forma mais ativa a inovadora.,20,e4f31519-2fad-4fe8-b476-5da4715a16e9,Ensino,"Planificar e implementar dispositivos e recursos digitais no processo de ensino, de modo a melhorar a eficácia das intervenções pedagógicas. Gerir e orquestrar  adequadamente estratégias de ensino digital. Experimentar e desenvolver novos formatos e métodos pedagógicos para o ensino.",cac54f5d-834c-499c-bf8d-e549fa3828af,Ensino e Aprendizagem,6152c8bb-1632-42f0-9599-919b6bf15ecb,Entender
c17b8522-18b7-4d5d-9c4d-7e78685792d8,Acessibilidade em espaços de uso público no Brasil,"O curso tem como foco a identificação dos problemas enfrentados por pessoas com diversos tipos de deficiências e as dificuldades para atingir a inclusão social; o papel que desempenham; os diversos tipos de legislação; as condições de acessibilidade dos ambientes; e, a atuação profissional dos responsáveis pela avaliação da acessibilidade dos espaços dentro de uma metodologia de Desenho Universal.",20,6815ce74-37f5-40d0-ac92-285d0c126ee9,Promoção da Inclusão e Acessibilidade,"Planejar, implementar e/ou monitorar políticas institucionais, educacionais e administrativas que garantam a inclusão de pessoas com deficiência, assegurando o cumprimento da legislação vigente, especialmente a Lei Brasileira de Inclusão (LBI). Além disso, prestar atendimento adequado, promovendo ambientes e práticas acessíveis, equitativos e livres de barreiras físicas, tecnológicas, pedagógicas, comunicacionais e atitudinais.",27ccdc3f-64d6-4748-960b-171e9c804d23,Transversais,6152c8bb-1632-42f0-9599-919b6bf15ecb,Entender
8dbe8524-6fbe-4a38-8311-f3d99f988f78,Acessibilidade em Processos Seletivos Discentes,Formação oferecida gratuitamente pelo Instituto Federal do Espírito Santo com o objetivo de promover o conhecimento necessário assim como o compartilhamento de saberes e experiências profissionais tendo em vista os direitos das pessoas com deficiência e a garantia de sua participação em conformidade com o paradigma da inclusão nos processos seletivos discentes.,60,161fd267-d68a-4f88-925c-8082f17fb8b2,Acessibilidade e inclusão - Docente,"Garantir acessibilidade a recursos e atividades de aprendizagem para todos os(as) estudantes, incluindo os que têm necessidades especiais. Ter em consideração e dar resposta às expetativas, capacidades, usos e conceções errôneas (digitais) dos(as) estudantes, bem como ao uso contextual, físico e cognitivo que fazem das tecnologias digitais.",c7be7c48-c417-4dec-b203-34ddedba7507,Capacitação dos(as) Estudantes,85f646ca-67c5-439c-8cc1-df4fed9e0ae7,Lembrar
8dbe8524-6fbe-4a38-8311-f3d99f988f78,Acessibilidade em Processos Seletivos Discentes,Formação oferecida gratuitamente pelo Instituto Federal do Espírito Santo com o objetivo de promover o conhecimento necessário assim como o compartilhamento de saberes e experiências profissionais tendo em vista os direitos das pessoas com deficiência e a garantia de sua participação em conformidade com o paradigma da inclusão nos processos seletivos discentes.,60,161fd267-d68a-4f88-925c-8082f17fb8b2,Acessibilidade e inclusão - Docente,"Garantir acessibilidade a recursos e atividades de aprendizagem para todos os(as) estudantes, incluindo os que têm necessidades especiais. Ter em consideração e dar resposta às expetativas, capacidades, usos e conceções errôneas (digitais) dos(as) estudantes, bem como ao uso contextual, físico e cognitivo que fazem das tecnologias digitais.",c7be7c48-c417-4dec-b203-34ddedba7507,Capacitação dos(as) Estudantes,6152c8bb-1632-42f0-9599-919b6bf15ecb,Entender
8dbe8524-6fbe-4a38-8311-f3d99f988f78,Acessibilidade em Processos Seletivos Discentes,Formação oferecida gratuitamente pelo Instituto Federal do Espírito Santo com o objetivo de promover o conhecimento necessário assim como o compartilhamento de saberes e experiências profissionais tendo em vista os direitos das pessoas com deficiência e a garantia de sua participação em conformidade com o paradigma da inclusão nos processos seletivos discentes.,60,161fd267-d68a-4f88-925c-8082f17fb8b2,Acessibilidade e inclusão - Docente,"Garantir acessibilidade a recursos e atividades de aprendizagem para todos os(as) estudantes, incluindo os que têm necessidades especiais. Ter em consideração e dar resposta às expetativas, capacidades, usos e conceções errôneas (digitais) dos(as) estudantes, bem como ao uso contextual, físico e cognitivo que fazem das tecnologias digitais.",c7be7c48-c417-4dec-b203-34ddedba7507,Capacitação dos(as) Estudantes,dcd7e78d-25ed-4a16-9229-39773b4f6b3d,Analisar
8dbe8524-6fbe-4a38-8311-f3d99f988f78,Acessibilidade em Processos Seletivos Discentes,Formação oferecida gratuitamente pelo Instituto Federal do Espírito Santo com o objetivo de promover o conhecimento necessário assim como o compartilhamento de saberes e experiências profissionais tendo em vista os direitos das pessoas com deficiência e a garantia de sua participação em conformidade com o paradigma da inclusão nos processos seletivos discentes.,60,161fd267-d68a-4f88-925c-8082f17fb8b2,Acessibilidade e inclusão - Docente,"Garantir acessibilidade a recursos e atividades de aprendizagem para todos os(as) estudantes, incluindo os que têm necessidades especiais. Ter em consideração e dar resposta às expetativas, capacidades, usos e conceções errôneas (digitais) dos(as) estudantes, bem como ao uso contextual, físico e cognitivo que fazem das tecnologias digitais.",c7be7c48-c417-4dec-b203-34ddedba7507,Capacitação dos(as) Estudantes,7b16819f-cb8a-406d-9ab9-a335a50143cb,Aplicar
8dbe8524-6fbe-4a38-8311-f3d99f988f78,Acessibilidade em Processos Seletivos Discentes,Formação oferecida gratuitamente pelo Instituto Federal do Espírito Santo com o objetivo de promover o conhecimento necessário assim como o compartilhamento de saberes e experiências profissionais tendo em vista os direitos das pessoas com deficiência e a garantia de sua participação em conformidade com o paradigma da inclusão nos processos seletivos discentes.,60,bf6ee8ab-b64b-48fb-ad5a-738548fc2302,Diferenciação e personalização," 
 	
Usar tecnologias digitais para atender às diversas necessidades de aprendizagem dos(as) estudantes, permitindo que estes progridam a diferentes níveis e velocidades e sigam caminhos e objetivos de aprendizagem individuais.",c7be7c48-c417-4dec-b203-34ddedba7507,Capacitação dos(as) Estudantes,85f646ca-67c5-439c-8cc1-df4fed9e0ae7,Lembrar
8dbe8524-6fbe-4a38-8311-f3d99f988f78,Acessibilidade em Processos Seletivos Discentes,Formação oferecida gratuitamente pelo Instituto Federal do Espírito Santo com o objetivo de promover o conhecimento necessário assim como o compartilhamento de saberes e experiências profissionais tendo em vista os direitos das pessoas com deficiência e a garantia de sua participação em conformidade com o paradigma da inclusão nos processos seletivos discentes.,60,bf6ee8ab-b64b-48fb-ad5a-738548fc2302,Diferenciação e personalização," 
 	
Usar tecnologias digitais para atender às diversas necessidades de aprendizagem dos(as) estudantes, permitindo que estes progridam a diferentes níveis e velocidades e sigam caminhos e objetivos de aprendizagem individuais.",c7be7c48-c417-4dec-b203-34ddedba7507,Capacitação dos(as) Estudantes,6152c8bb-1632-42f0-9599-919b6bf15ecb,Entender
8dbe8524-6fbe-4a38-8311-f3d99f988f78,Acessibilidade em Processos Seletivos Discentes,Formação oferecida gratuitamente pelo Instituto Federal do Espírito Santo com o objetivo de promover o conhecimento necessário assim como o compartilhamento de saberes e experiências profissionais tendo em vista os direitos das pessoas com deficiência e a garantia de sua participação em conformidade com o paradigma da inclusão nos processos seletivos discentes.,60,bf6ee8ab-b64b-48fb-ad5a-738548fc2302,Diferenciação e personalização," 
 	
Usar tecnologias digitais para atender às diversas necessidades de aprendizagem dos(as) estudantes, permitindo que estes progridam a diferentes níveis e velocidades e sigam caminhos e objetivos de aprendizagem individuais.",c7be7c48-c417-4dec-b203-34ddedba7507,Capacitação dos(as) Estudantes,dcd7e78d-25ed-4a16-9229-39773b4f6b3d,Analisar
8dbe8524-6fbe-4a38-8311-f3d99f988f78,Acessibilidade em Processos Seletivos Discentes,Formação oferecida gratuitamente pelo Instituto Federal do Espírito Santo com o objetivo de promover o conhecimento necessário assim como o compartilhamento de saberes e experiências profissionais tendo em vista os direitos das pessoas com deficiência e a garantia de sua participação em conformidade com o paradigma da inclusão nos processos seletivos discentes.,60,bf6ee8ab-b64b-48fb-ad5a-738548fc2302,Diferenciação e personalização," 
 	
Usar tecnologias digitais para atender às diversas necessidades de aprendizagem dos(as) estudantes, permitindo que estes progridam a diferentes níveis e velocidades e sigam caminhos e objetivos de aprendizagem individuais.",c7be7c48-c417-4dec-b203-34ddedba7507,Capacitação dos(as) Estudantes,7b16819f-cb8a-406d-9ab9-a335a50143cb,Aplicar
8dbe8524-6fbe-4a38-8311-f3d99f988f78,Acessibilidade em Processos Seletivos Discentes,Formação oferecida gratuitamente pelo Instituto Federal do Espírito Santo com o objetivo de promover o conhecimento necessário assim como o compartilhamento de saberes e experiências profissionais tendo em vista os direitos das pessoas com deficiência e a garantia de sua participação em conformidade com o paradigma da inclusão nos processos seletivos discentes.,60,6815ce74-37f5-40d0-ac92-285d0c126ee9,Promoção da Inclusão e Acessibilidade,"Planejar, implementar e/ou monitorar políticas institucionais, educacionais e administrativas que garantam a inclusão de pessoas com deficiência, assegurando o cumprimento da legislação vigente, especialmente a Lei Brasileira de Inclusão (LBI). Além disso, prestar atendimento adequado, promovendo ambientes e práticas acessíveis, equitativos e livres de barreiras físicas, tecnológicas, pedagógicas, comunicacionais e atitudinais.",27ccdc3f-64d6-4748-960b-171e9c804d23,Transversais,85f646ca-67c5-439c-8cc1-df4fed9e0ae7,Lembrar
8dbe8524-6fbe-4a38-8311-f3d99f988f78,Acessibilidade em Processos Seletivos Discentes,Formação oferecida gratuitamente pelo Instituto Federal do Espírito Santo com o objetivo de promover o conhecimento necessário assim como o compartilhamento de saberes e experiências profissionais tendo em vista os direitos das pessoas com deficiência e a garantia de sua participação em conformidade com o paradigma da inclusão nos processos seletivos discentes.,60,6815ce74-37f5-40d0-ac92-285d0c126ee9,Promoção da Inclusão e Acessibilidade,"Planejar, implementar e/ou monitorar políticas institucionais, educacionais e administrativas que garantam a inclusão de pessoas com deficiência, assegurando o cumprimento da legislação vigente, especialmente a Lei Brasileira de Inclusão (LBI). Além disso, prestar atendimento adequado, promovendo ambientes e práticas acessíveis, equitativos e livres de barreiras físicas, tecnológicas, pedagógicas, comunicacionais e atitudinais.",27ccdc3f-64d6-4748-960b-171e9c804d23,Transversais,6152c8bb-1632-42f0-9599-919b6bf15ecb,Entender
8dbe8524-6fbe-4a38-8311-f3d99f988f78,Acessibilidade em Processos Seletivos Discentes,Formação oferecida gratuitamente pelo Instituto Federal do Espírito Santo com o objetivo de promover o conhecimento necessário assim como o compartilhamento de saberes e experiências profissionais tendo em vista os direitos das pessoas com deficiência e a garantia de sua participação em conformidade com o paradigma da inclusão nos processos seletivos discentes.,60,6815ce74-37f5-40d0-ac92-285d0c126ee9,Promoção da Inclusão e Acessibilidade,"Planejar, implementar e/ou monitorar políticas institucionais, educacionais e administrativas que garantam a inclusão de pessoas com deficiência, assegurando o cumprimento da legislação vigente, especialmente a Lei Brasileira de Inclusão (LBI). Além disso, prestar atendimento adequado, promovendo ambientes e práticas acessíveis, equitativos e livres de barreiras físicas, tecnológicas, pedagógicas, comunicacionais e atitudinais.",27ccdc3f-64d6-4748-960b-171e9c804d23,Transversais,dcd7e78d-25ed-4a16-9229-39773b4f6b3d,Analisar
8dbe8524-6fbe-4a38-8311-f3d99f988f78,Acessibilidade em Processos Seletivos Discentes,Formação oferecida gratuitamente pelo Instituto Federal do Espírito Santo com o objetivo de promover o conhecimento necessário assim como o compartilhamento de saberes e experiências profissionais tendo em vista os direitos das pessoas com deficiência e a garantia de sua participação em conformidade com o paradigma da inclusão nos processos seletivos discentes.,60,6815ce74-37f5-40d0-ac92-285d0c126ee9,Promoção da Inclusão e Acessibilidade,"Planejar, implementar e/ou monitorar políticas institucionais, educacionais e administrativas que garantam a inclusão de pessoas com deficiência, assegurando o cumprimento da legislação vigente, especialmente a Lei Brasileira de Inclusão (LBI). Além disso, prestar atendimento adequado, promovendo ambientes e práticas acessíveis, equitativos e livres de barreiras físicas, tecnológicas, pedagógicas, comunicacionais e atitudinais.",27ccdc3f-64d6-4748-960b-171e9c804d23,Transversais,7b16819f-cb8a-406d-9ab9-a335a50143cb,Aplicar
8c9c4ffe-9f34-4111-ab38-14c77684abd8,Acessibilidade e Tecnologia,"O curso tem como objetivos apresentar os conceitos relacionados à inclusão e acessibilidade, destacar os tipos de acessibilidade e a tecnologia assistiva, bem como apresentar algumas tecnologias para a produção de materiais digitais acessíveis.",60,30db1816-b75d-4364-855e-f1d09b0b6016,Prática reflexiva,"Refletir individualmente e coletivamente, avaliar criticamente e desenvolver ativamente sua prática pedagógica digital e a da sua comunidade educativa.",690c731c-31f8-46f6-94f6-94d952223a08,Envolvimento Profissional,85f646ca-67c5-439c-8cc1-df4fed9e0ae7,Lembrar
8c9c4ffe-9f34-4111-ab38-14c77684abd8,Acessibilidade e Tecnologia,"O curso tem como objetivos apresentar os conceitos relacionados à inclusão e acessibilidade, destacar os tipos de acessibilidade e a tecnologia assistiva, bem como apresentar algumas tecnologias para a produção de materiais digitais acessíveis.",60,30db1816-b75d-4364-855e-f1d09b0b6016,Prática reflexiva,"Refletir individualmente e coletivamente, avaliar criticamente e desenvolver ativamente sua prática pedagógica digital e a da sua comunidade educativa.",690c731c-31f8-46f6-94f6-94d952223a08,Envolvimento Profissional,6152c8bb-1632-42f0-9599-919b6bf15ecb,Entender
8c9c4ffe-9f34-4111-ab38-14c77684abd8,Acessibilidade e Tecnologia,"O curso tem como objetivos apresentar os conceitos relacionados à inclusão e acessibilidade, destacar os tipos de acessibilidade e a tecnologia assistiva, bem como apresentar algumas tecnologias para a produção de materiais digitais acessíveis.",60,30db1816-b75d-4364-855e-f1d09b0b6016,Prática reflexiva,"Refletir individualmente e coletivamente, avaliar criticamente e desenvolver ativamente sua prática pedagógica digital e a da sua comunidade educativa.",690c731c-31f8-46f6-94f6-94d952223a08,Envolvimento Profissional,7b16819f-cb8a-406d-9ab9-a335a50143cb,Aplicar
8c9c4ffe-9f34-4111-ab38-14c77684abd8,Acessibilidade e Tecnologia,"O curso tem como objetivos apresentar os conceitos relacionados à inclusão e acessibilidade, destacar os tipos de acessibilidade e a tecnologia assistiva, bem como apresentar algumas tecnologias para a produção de materiais digitais acessíveis.",60,e4f31519-2fad-4fe8-b476-5da4715a16e9,Ensino,"Planificar e implementar dispositivos e recursos digitais no processo de ensino, de modo a melhorar a eficácia das intervenções pedagógicas. Gerir e orquestrar  adequadamente estratégias de ensino digital. Experimentar e desenvolver novos formatos e métodos pedagógicos para o ensino.",cac54f5d-834c-499c-bf8d-e549fa3828af,Ensino e Aprendizagem,85f646ca-67c5-439c-8cc1-df4fed9e0ae7,Lembrar
8c9c4ffe-9f34-4111-ab38-14c77684abd8,Acessibilidade e Tecnologia,"O curso tem como objetivos apresentar os conceitos relacionados à inclusão e acessibilidade, destacar os tipos de acessibilidade e a tecnologia assistiva, bem como apresentar algumas tecnologias para a produção de materiais digitais acessíveis.",60,e4f31519-2fad-4fe8-b476-5da4715a16e9,Ensino,"Planificar e implementar dispositivos e recursos digitais no processo de ensino, de modo a melhorar a eficácia das intervenções pedagógicas. Gerir e orquestrar  adequadamente estratégias de ensino digital. Experimentar e desenvolver novos formatos e métodos pedagógicos para o ensino.",cac54f5d-834c-499c-bf8d-e549fa3828af,Ensino e Aprendizagem,6152c8bb-1632-42f0-9599-919b6bf15ecb,Entender
8c9c4ffe-9f34-4111-ab38-14c77684abd8,Acessibilidade e Tecnologia,"O curso tem como objetivos apresentar os conceitos relacionados à inclusão e acessibilidade, destacar os tipos de acessibilidade e a tecnologia assistiva, bem como apresentar algumas tecnologias para a produção de materiais digitais acessíveis.",60,e4f31519-2fad-4fe8-b476-5da4715a16e9,Ensino,"Planificar e implementar dispositivos e recursos digitais no processo de ensino, de modo a melhorar a eficácia das intervenções pedagógicas. Gerir e orquestrar  adequadamente estratégias de ensino digital. Experimentar e desenvolver novos formatos e métodos pedagógicos para o ensino.",cac54f5d-834c-499c-bf8d-e549fa3828af,Ensino e Aprendizagem,7b16819f-cb8a-406d-9ab9-a335a50143cb,Aplicar
8c9c4ffe-9f34-4111-ab38-14c77684abd8,Acessibilidade e Tecnologia,"O curso tem como objetivos apresentar os conceitos relacionados à inclusão e acessibilidade, destacar os tipos de acessibilidade e a tecnologia assistiva, bem como apresentar algumas tecnologias para a produção de materiais digitais acessíveis.",60,161fd267-d68a-4f88-925c-8082f17fb8b2,Acessibilidade e inclusão - Docente,"Garantir acessibilidade a recursos e atividades de aprendizagem para todos os(as) estudantes, incluindo os que têm necessidades especiais. Ter em consideração e dar resposta às expetativas, capacidades, usos e conceções errôneas (digitais) dos(as) estudantes, bem como ao uso contextual, físico e cognitivo que fazem das tecnologias digitais.",c7be7c48-c417-4dec-b203-34ddedba7507,Capacitação dos(as) Estudantes,85f646ca-67c5-439c-8cc1-df4fed9e0ae7,Lembrar
8c9c4ffe-9f34-4111-ab38-14c77684abd8,Acessibilidade e Tecnologia,"O curso tem como objetivos apresentar os conceitos relacionados à inclusão e acessibilidade, destacar os tipos de acessibilidade e a tecnologia assistiva, bem como apresentar algumas tecnologias para a produção de materiais digitais acessíveis.",60,161fd267-d68a-4f88-925c-8082f17fb8b2,Acessibilidade e inclusão - Docente,"Garantir acessibilidade a recursos e atividades de aprendizagem para todos os(as) estudantes, incluindo os que têm necessidades especiais. Ter em consideração e dar resposta às expetativas, capacidades, usos e conceções errôneas (digitais) dos(as) estudantes, bem como ao uso contextual, físico e cognitivo que fazem das tecnologias digitais.",c7be7c48-c417-4dec-b203-34ddedba7507,Capacitação dos(as) Estudantes,6152c8bb-1632-42f0-9599-919b6bf15ecb,Entender
8c9c4ffe-9f34-4111-ab38-14c77684abd8,Acessibilidade e Tecnologia,"O curso tem como objetivos apresentar os conceitos relacionados à inclusão e acessibilidade, destacar os tipos de acessibilidade e a tecnologia assistiva, bem como apresentar algumas tecnologias para a produção de materiais digitais acessíveis.",60,161fd267-d68a-4f88-925c-8082f17fb8b2,Acessibilidade e inclusão - Docente,"Garantir acessibilidade a recursos e atividades de aprendizagem para todos os(as) estudantes, incluindo os que têm necessidades especiais. Ter em consideração e dar resposta às expetativas, capacidades, usos e conceções errôneas (digitais) dos(as) estudantes, bem como ao uso contextual, físico e cognitivo que fazem das tecnologias digitais.",c7be7c48-c417-4dec-b203-34ddedba7507,Capacitação dos(as) Estudantes,7b16819f-cb8a-406d-9ab9-a335a50143cb,Aplicar
8c9c4ffe-9f34-4111-ab38-14c77684abd8,Acessibilidade e Tecnologia,"O curso tem como objetivos apresentar os conceitos relacionados à inclusão e acessibilidade, destacar os tipos de acessibilidade e a tecnologia assistiva, bem como apresentar algumas tecnologias para a produção de materiais digitais acessíveis.",60,bf6ee8ab-b64b-48fb-ad5a-738548fc2302,Diferenciação e personalização," 
 	
Usar tecnologias digitais para atender às diversas necessidades de aprendizagem dos(as) estudantes, permitindo que estes progridam a diferentes níveis e velocidades e sigam caminhos e objetivos de aprendizagem individuais.",c7be7c48-c417-4dec-b203-34ddedba7507,Capacitação dos(as) Estudantes,85f646ca-67c5-439c-8cc1-df4fed9e0ae7,Lembrar
8c9c4ffe-9f34-4111-ab38-14c77684abd8,Acessibilidade e Tecnologia,"O curso tem como objetivos apresentar os conceitos relacionados à inclusão e acessibilidade, destacar os tipos de acessibilidade e a tecnologia assistiva, bem como apresentar algumas tecnologias para a produção de materiais digitais acessíveis.",60,bf6ee8ab-b64b-48fb-ad5a-738548fc2302,Diferenciação e personalização," 
 	
Usar tecnologias digitais para atender às diversas necessidades de aprendizagem dos(as) estudantes, permitindo que estes progridam a diferentes níveis e velocidades e sigam caminhos e objetivos de aprendizagem individuais.",c7be7c48-c417-4dec-b203-34ddedba7507,Capacitação dos(as) Estudantes,6152c8bb-1632-42f0-9599-919b6bf15ecb,Entender
8c9c4ffe-9f34-4111-ab38-14c77684abd8,Acessibilidade e Tecnologia,"O curso tem como objetivos apresentar os conceitos relacionados à inclusão e acessibilidade, destacar os tipos de acessibilidade e a tecnologia assistiva, bem como apresentar algumas tecnologias para a produção de materiais digitais acessíveis.",60,bf6ee8ab-b64b-48fb-ad5a-738548fc2302,Diferenciação e personalização," 
 	
Usar tecnologias digitais para atender às diversas necessidades de aprendizagem dos(as) estudantes, permitindo que estes progridam a diferentes níveis e velocidades e sigam caminhos e objetivos de aprendizagem individuais.",c7be7c48-c417-4dec-b203-34ddedba7507,Capacitação dos(as) Estudantes,7b16819f-cb8a-406d-9ab9-a335a50143cb,Aplicar
